,pre,post,cel_jsh_chemical.csv' with 87 nodes and 918 edges_weight,cel_n2u_chemical.csv' with 86 nodes and 1322 edges_weight,n930_head1.csv' with 89 nodes and 901 edges_weight,witvliet_2020_1_L1_chem.csv' with 76 nodes and 389 edges_weight,witvliet_2020_2_L1_chem.csv' with 77 nodes and 466 edges_weight,witvliet_2020_3_L1_chem.csv' with 77 nodes and 487 edges_weight,witvliet_2020_4_L1_chem.csv' with 81 nodes and 529 edges_weight,witvliet_2020_5_L2_chem.csv' with 84 nodes and 726 edges_weight,witvliet_2020_6_L3_chem.csv' with 85 nodes and 706 edges_weight,witvliet_2020_7_ad_chem.csv' with 88 nodes and 1056 edges_weight,witvliet_2020_8_ad_chem.csv' with 88 nodes and 1037 edges_weight,conserved,average_size
1900,PVQ,PVC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
1901,PVQ,PVN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
1902,PVQ,AVA,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
1903,PVQ,AVH,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.0
1904,PVQ,unk,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,32.0
1905,AVM,ADA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0
1906,AVM,ADE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2,1.5
1907,AVM,AVB,28.0,29.0,26.0,0.0,0.0,0.0,0.0,6.0,10.0,14.0,13.0,7,18.0
1908,AVM,AVD,8.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,7,2.857142857142857
1909,AVM,AVE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0
1910,AVM,AVJ,7.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,6.0,7,4.285714285714286
1911,AVM,BDU,12.0,9.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,5.0,7,5.285714285714286
1912,AVM,PVC,27.0,36.0,9.0,0.0,0.0,0.0,0.0,2.0,6.0,13.0,16.0,7,15.571428571428571
1913,AVM,RIS,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3,4.333333333333333
1914,AVM,AVH,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,3.0
1915,AVM,PVP,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1.5
1916,AVM,PVR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,3.0
1917,AVM,PVN,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,3.5
1918,AVM,RID,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
1919,AVM,SIBV,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
1920,AVM,ALM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,2.0
1921,AVM,FLP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
1922,AVM,unk,1.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,22.5
1923,AVM,AVK,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0
1924,AVM,RIB,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0
1925,AVM,RIF,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1926,AVM,RIM,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
1927,AVM,SMB,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
1928,FLP,ADE,23.0,33.0,0.0,2.0,3.0,3.0,1.0,3.0,2.0,4.0,3.0,10,7.7
1929,FLP,AIB,8.0,9.0,45.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0,2.0,7,11.0
1930,FLP,AVA,87.0,104.0,88.0,1.0,6.0,9.0,1.0,13.0,16.0,38.0,30.0,11,35.72727272727273
1931,FLP,AVB,63.0,76.0,15.0,0.0,1.0,2.0,4.0,1.0,5.0,11.0,6.0,10,18.4
1932,FLP,AVD,55.0,58.0,0.0,1.0,1.0,0.0,4.0,5.0,3.0,6.0,8.0,9,15.666666666666666
1933,FLP,AVE,42.0,48.0,16.0,0.0,0.0,1.0,2.0,0.0,4.0,6.0,8.0,8,15.875
1934,FLP,FLP,16.0,14.0,10.0,0.0,1.0,4.0,3.0,7.0,2.0,3.0,4.0,10,6.4
1935,FLP,PVC,10.0,2.0,6.0,0.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,10,3.1
1936,FLP,RIS,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,2.25
1937,FLP,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3,1.3333333333333333
1938,FLP,ADA,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,5,2.2
1939,FLP,DVA,4.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4,4.0
1940,FLP,AVJ,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,1.3333333333333333
1941,FLP,AVL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1942,FLP,DVC,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,6.5
1943,FLP,unk,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0
1944,FLP,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
1945,FLP,RIH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2,1.5
1946,FLP,AVH,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0
1947,FLP,AVK,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0
1948,FLP,AVM,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.0
1949,FLP,RIG,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.5
1950,FLP,RMF,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
1951,FLP,SMB,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
1952,FLP,AQR,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1953,FLP,PVR,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
1954,FLP,RIM,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.0
1955,FLP,RIV,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
1956,FLP,SMD,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
1957,RIS,AIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,1.0
1958,RIS,AVE,44.0,35.0,40.0,5.0,5.0,7.0,11.0,12.0,12.0,16.0,17.0,11,18.545454545454547
1959,RIS,AVK,20.0,19.0,39.0,0.0,1.0,0.0,5.0,6.0,5.0,17.0,18.0,9,14.444444444444445
1960,RIS,AVL,0.0,9.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,5,3.6
1961,RIS,CEPD,8.0,5.0,0.0,1.0,2.0,2.0,1.0,3.0,2.0,5.0,4.0,10,3.3
1962,RIS,CEPV,17.0,11.0,10.0,2.0,2.0,2.0,3.0,4.0,5.0,6.0,5.0,11,6.090909090909091
1963,RIS,RIB,34.0,25.0,27.0,5.0,3.0,8.0,9.0,5.0,7.0,12.0,22.0,11,14.272727272727273
1964,RIS,RIM,17.0,25.0,44.0,0.0,2.0,2.0,5.0,7.0,13.0,17.0,17.0,10,14.9
1965,RIS,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0
1966,RIS,RMD,23.0,26.0,6.0,0.0,1.0,4.0,1.0,4.0,7.0,8.0,3.0,10,8.3
1967,RIS,SMD,9.0,9.0,5.0,2.0,1.0,2.0,1.0,2.0,5.0,7.0,5.0,11,4.363636363636363
1968,RIS,OLL,3.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,3.0
1969,RIS,RIC,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,4,1.5
1970,RIS,URY,3.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,5,3.8
1971,RIS,RMG,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1972,RIS,RIS,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.5
1973,RIS,RMDD,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
1974,RIS,RME,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,6.0
1975,RIS,CEPsh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,2.0
1976,RIS,OLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
1977,RIS,RMF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0
1978,RIS,unk,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7.5
1979,RIS,RMDV,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1980,RIS,SMB,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1981,URA,BWM,0.0,0.0,0.0,12.0,15.0,20.0,28.0,33.0,35.0,65.0,69.0,8,34.625
1982,URA,IL1,19.0,27.0,1.0,2.0,1.0,2.0,6.0,6.0,3.0,8.0,15.0,11,8.181818181818182
1983,URA,RIP,47.0,56.0,76.0,7.0,10.0,10.0,16.0,18.0,14.0,16.0,14.0,11,25.818181818181817
1984,URA,RMDD,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4,3.5
1985,URA,RMDV,10.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,5,3.4
1986,URA,RME,19.0,37.0,22.0,13.0,15.0,11.0,11.0,20.0,16.0,19.0,20.0,11,18.454545454545453
1987,URA,IL2,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4,1.75
1988,URA,ADA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1989,URA,AVE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1990,URA,CEPV,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1991,URA,DVC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1992,URA,PVT,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
1993,URA,RIB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1994,URA,RIH,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.5
1995,URA,URY,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
1996,URA,GLR,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3,1.3333333333333333
1997,URA,CEPD,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
1998,URA,OLQ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
1999,URA,unk,89.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,98.5
2000,RMDD,BWM,0.0,0.0,0.0,9.0,19.0,21.0,24.0,39.0,46.0,67.0,76.0,8,37.625
2001,RMDD,RMDD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,5,2.0
2002,RMDD,RMDV,92.0,52.0,65.0,8.0,11.0,12.0,8.0,18.0,16.0,22.0,22.0,11,29.636363636363637
2003,RMDD,SMB,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,5,1.8
2004,RMDD,URA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,1.0
2005,RMDD,URY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2,1.5
2006,RMDD,IL1,12.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,4,7.25
2007,RMDD,RME,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,6,2.1666666666666665
2008,RMDD,AVE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2009,RMDD,CEPV,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
2010,RMDD,RIA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2011,RMDD,RMH,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2012,RMDD,RMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
2013,RMDD,unk,112.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,95.5
2014,RMDV,BWM,0.0,0.0,0.0,11.0,20.0,21.0,17.0,56.0,61.0,102.0,91.0,8,47.375
2015,RMDV,GLR,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,3,1.3333333333333333
2016,RMDV,RMDD,112.0,85.0,134.0,7.0,11.0,11.0,11.0,20.0,20.0,30.0,21.0,11,42.0
2017,RMDV,RMDV,5.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,4.0,6,3.3333333333333335
2018,RMDV,RME,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4,4.5
2019,RMDV,SMB,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3.0,6,2.3333333333333335
2020,RMDV,AVA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2021,RMDV,AVE,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
2022,RMDV,CEPD,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.5
2023,RMDV,IL1,9.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4.25
2024,RMDV,IL2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025,RMDV,OLQ,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.0
2026,RMDV,RIA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2027,RMDV,RMD,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.0
2028,RMDV,SIA,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.0
2029,RMDV,SIBD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0
2030,RMDV,SIBV,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2031,RMDV,URA,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.0
2032,RMDV,URY,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0
2033,RMDV,CEPV,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
2034,RMDV,OLL,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
2035,RMDV,RMF,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0
2036,RMDV,RMG,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
2037,RMDV,RMH,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.5
2038,RMDV,unk,152.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,148.5
2039,RMDV,RIP,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2040,URB,ADA,2.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,8.0,8,3.625
2041,URB,CEPD,10.0,3.0,7.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,11,4.090909090909091
2042,URB,CEPV,2.0,4.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,4.0,2.0,8,2.5
2043,URB,IL1,7.0,17.0,0.0,2.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,10,5.4
2044,URB,IL2,0.0,3.0,1.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,8,1.75
2045,URB,RIC,4.0,5.0,0.0,0.0,1.0,1.0,4.0,4.0,7.0,18.0,8.0,9,5.777777777777778
2046,URB,RMD,0.0,2.0,17.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,7,3.857142857142857
2047,URB,RMDD,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4,1.5
2048,URB,RMH,11.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,1.0,6,4.833333333333333
2049,URB,SIA,0.0,10.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,6,2.8333333333333335
2050,URB,URX,49.0,42.0,0.0,4.0,5.0,4.0,8.0,10.0,11.0,19.0,17.0,10,16.9
2051,URB,ADE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4,1.0
2052,URB,BWM,0.0,0.0,0.0,4.0,2.0,1.0,5.0,2.0,0.0,0.0,0.0,5,2.8
2053,URB,PVR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2,1.5
2054,URB,RMG,0.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5,2.4
2055,URB,CEPsh,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
2056,URB,OLL,1.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5,2.0
2057,URB,ADL,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0
2058,URB,AVB,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3,3.6666666666666665
2059,URB,AVD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3,1.3333333333333333
2060,URB,OLQ,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2,3.5
2061,URB,SIBD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2062,URB,SIBV,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2063,URB,SMB,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4,4.0
2064,URB,URB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,1.5
2065,URB,URY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2066,URB,AVE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1.0
2067,URB,AVJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0
2068,URB,RIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
2069,URB,RIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
2070,URB,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1.0
2071,URB,SMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1.0
2072,URB,RMDV,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0
2073,URB,RME,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0
2074,URB,unk,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0
2075,URY,AVB,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,5,5.4
2076,URY,AVE,66.0,66.0,0.0,13.0,12.0,11.0,12.0,13.0,19.0,26.0,30.0,10,26.8
2077,URY,BWM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,14.0,13.0,4,9.25
2078,URY,IL1,6.0,12.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,13.0,16.0,7,8.571428571428571
2079,URY,OLQ,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3,5.0
2080,URY,RIB,42.0,37.0,0.0,6.0,8.0,4.0,8.0,12.0,10.0,14.0,15.0,10,15.6
2081,URY,RMDD,85.0,77.0,0.0,5.0,8.0,6.0,8.0,12.0,25.0,28.0,38.0,10,29.2
2082,URY,RMDV,54.0,63.0,0.0,3.0,5.0,6.0,6.0,11.0,20.0,40.0,46.0,10,25.4
2083,URY,SIBV,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,5,4.6
2084,URY,SMD,61.0,43.0,0.0,9.0,14.0,9.0,10.0,20.0,12.0,13.0,21.0,10,21.2
2085,URY,CEPD,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,4,2.25
2086,URY,OLL,2.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,5,3.8
2087,URY,RIA,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2.5
2088,URY,RME,1.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,4,3.5
2089,URY,URA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0
2090,URY,CEPsh,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1.0
2091,URY,ADA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
2092,URY,AIZ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2093,URY,AVA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.5
2094,URY,AVD,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3,3.0
2095,URY,AVJ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2096,URY,AVL,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0
2097,URY,AWC,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2098,URY,CEPV,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0
2099,URY,RID,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3,2.0
2100,URY,RIH,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
2101,URY,RIS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0
2102,URY,RMD,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1.5
2103,URY,SIBD,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4,2.75
2104,URY,SMB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2105,URY,URX,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
2106,URY,AIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
2107,URY,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
2108,URY,URY,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0
2109,URY,unk,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.5
2110,RIH,AIZ,56.0,32.0,31.0,3.0,4.0,8.0,1.0,8.0,7.0,10.0,13.0,11,15.727272727272727
2111,RIH,AUA,5.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,7,2.2857142857142856
2112,RIH,AVE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4,1.0
2113,RIH,BAG,3.0,7.0,2.0,0.0,0.0,3.0,0.0,3.0,2.0,2.0,1.0,8,2.875
2114,RIH,CEPD,0.0,6.0,31.0,0.0,1.0,3.0,3.0,1.0,5.0,7.0,5.0,9,6.888888888888889
2115,RIH,CEPV,1.0,9.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,6.0,7,4.142857142857143
2116,RIH,CEPsh,0.0,0.0,3.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,2.0,8,2.0
2117,RIH,GLR,0.0,0.0,0.0,2.0,3.0,2.0,2.0,4.0,4.0,2.0,1.0,8,2.5
2118,RIH,IL1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4,1.5
2119,RIH,IL2,9.0,14.0,11.0,3.0,3.0,2.0,6.0,5.0,4.0,4.0,3.0,11,5.818181818181818
