,pre,post,witvliet_dataset2_vol.csv' with 80 nodes and 1702 edges_weight,witvliet_dataset4_vol.csv' with 87 nodes and 2025 edges_weight,witvliet_dataset3_vol.csv' with 83 nodes and 1737 edges_weight,witvliet_dataset1_vol.csv' with 82 nodes and 1765 edges_weight,witvliet_dataset6_vol.csv' with 85 nodes and 1992 edges_weight,cel_n2u_adjacency.csv' with 89 nodes and 2150 edges_weight,cel_jsh_nr_adj.csv' with 89 nodes and 2150 edges_weight,witvliet_dataset5_vol.csv' with 88 nodes and 2163 edges_weight,witvliet_dataset8_vol.csv' with 88 nodes and 2266 edges_weight,conserved,average_size,elegans_sum,pristi_sum,pristi_specific,elegans_specific,in_pristi
1667,RIA,RIS,0.0,43200.0,65400.0,64920.0,0.0,478.0,478.0,99000.0,0.0,6,45579.333333333336,6,0.0,no,no,no
1668,RIA,SDQ,0.0,69240.0,0.0,0.0,671446.0,5766.0,5766.0,0.0,503520.0,5,251147.6,5,0.0,no,no,no
1669,RIA,RIF,0.0,0.0,360.0,0.0,112189.0,2226.0,2226.0,0.0,60000.0,5,35400.2,5,0.0,no,no,no
1670,RIA,RMF,0.0,0.0,0.0,0.0,591696.0,2113.0,2113.0,0.0,1205760.0,4,450420.5,4,0.0,no,no,no
1671,RIA,RMH,0.0,0.0,0.0,0.0,282500.0,0.0,0.0,218640.0,171840.0,3,224326.66666666666,3,0.0,no,no,no
1672,RIA,VB01,0.0,0.0,0.0,0.0,0.0,438.0,438.0,0.0,0.0,2,438.0,2,0.0,no,no,no
1673,RIA,unknownFLPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200640.0,1,200640.0,1,0.0,no,no,no
1674,RIC,RIC,2459648.0,1616520.0,1714920.0,1878720.0,2923345.0,29195.0,29195.0,3239880.0,6523200.0,9,2268291.4444444445,9,0.0,no,yes,no
1675,RIC,RID,1025024.0,490680.0,676920.0,392760.0,288245.0,11355.0,11355.0,983040.0,1613040.0,9,610268.7777777778,9,0.0,no,yes,no
1676,RIC,RIH,258560.0,0.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,2,130480.0,2,0.0,no,no,no
1677,RIC,RIM,510720.0,573480.0,454200.0,168840.0,1504419.0,11917.0,11917.0,1746000.0,2561760.0,9,838139.2222222222,9,0.0,no,yes,no
1678,RIC,RIS,178944.0,261720.0,216120.0,43800.0,367656.0,18696.0,18696.0,558840.0,794400.0,9,273208.0,9,0.0,no,yes,no
1679,RIC,RIV,1101312.0,1090440.0,515400.0,829320.0,2872657.0,24539.0,24539.0,1921320.0,5147520.0,9,1503005.2222222222,9,0.0,no,yes,no
1680,RIC,RMD,869632.0,345720.0,812880.0,390240.0,267632.0,7496.0,7496.0,591360.0,442080.0,9,414948.44444444444,9,0.0,no,yes,no
1681,RIC,RMDD,251136.0,631560.0,224640.0,240720.0,642047.0,12621.0,12621.0,419400.0,1567200.0,9,444660.55555555556,9,0.0,no,yes,no
1682,RIC,RMDV,291584.0,341400.0,127320.0,99840.0,300409.0,5995.0,5995.0,328200.0,911280.0,9,268002.55555555556,9,0.0,no,yes,no
1683,RIC,RMG,402688.0,377280.0,447480.0,267000.0,2168092.0,14109.0,14109.0,1552800.0,3657840.0,9,989044.2222222222,9,0.0,no,yes,no
1684,RIC,SAA,766464.0,129840.0,764640.0,317760.0,504172.0,2618.0,2618.0,996120.0,491280.0,9,441723.55555555556,9,0.0,no,yes,no
1685,RIC,SAB,109568.0,0.0,51840.0,136320.0,104079.0,2650.0,2650.0,0.0,0.0,6,67851.16666666667,6,0.0,no,no,no
1686,RIC,SIA,2614272.0,2140920.0,1849320.0,1289520.0,4539613.0,33229.0,33229.0,5026680.0,9207120.0,9,2970433.6666666665,9,0.0,no,yes,no
1687,RIC,SIBD,1271808.0,881520.0,1492320.0,1159560.0,2273186.0,16206.0,16206.0,1893720.0,3569280.0,9,1397089.5555555555,9,0.0,no,yes,no
1688,RIC,SIBV,2802688.0,2674080.0,1924320.0,2239560.0,3887092.0,63320.0,63320.0,5006400.0,5946000.0,9,2734086.6666666665,9,0.0,no,yes,no
1689,RIC,SMB,1960448.0,1807440.0,1576680.0,1245000.0,4358826.0,47209.0,47209.0,3354120.0,8471520.0,9,2540939.111111111,9,0.0,no,yes,no
1690,RIC,SMD,3441920.0,1601520.0,2381160.0,741240.0,6244082.0,62761.0,62761.0,4072440.0,8053680.0,9,2962396.0,9,0.0,no,yes,no
1691,RIC,URA,278784.0,221160.0,265800.0,219000.0,488629.0,1192.0,1192.0,298200.0,252240.0,9,225133.0,9,0.0,no,yes,no
1692,RIC,URB,1702400.0,1309920.0,1175520.0,860280.0,5641235.0,36527.0,36527.0,3630240.0,8425200.0,9,2535316.5555555555,9,0.0,no,yes,no
1693,RIC,URX,212736.0,398280.0,162480.0,225240.0,2549267.0,19061.0,19061.0,1649520.0,5280720.0,9,1168485.0,9,0.0,no,yes,no
1694,RIC,URY,167680.0,135120.0,93000.0,248880.0,764374.0,926.0,926.0,439800.0,216480.0,9,229687.33333333334,9,0.0,no,yes,no
1695,RIC,excgl,1686272.0,592080.0,1047960.0,1730160.0,0.0,0.0,0.0,2203440.0,0.0,5,1451982.4,5,0.0,no,no,no
1696,RIC,RIF,0.0,3720.0,0.0,0.0,23654.0,0.0,0.0,0.0,0.0,2,13687.0,2,0.0,no,no,no
1697,RIC,RIP,0.0,71400.0,99120.0,0.0,462949.0,3044.0,3044.0,140160.0,41280.0,7,117285.28571428571,7,0.0,no,no,no
1698,RIC,RMH,0.0,4384320.0,0.0,0.0,6909448.0,78490.0,78490.0,7076160.0,15093600.0,6,5603418.0,6,0.0,no,no,no
1699,RIC,SDQ,0.0,1691640.0,0.0,0.0,2723972.0,41026.0,41026.0,3014520.0,3307440.0,6,1803270.6666666667,6,0.0,no,no,no
1700,RIC,VB,0.0,61800.0,0.0,0.0,0.0,0.0,0.0,13920.0,0.0,2,37860.0,2,0.0,no,no,no
1701,RIC,RIG,0.0,0.0,13080.0,0.0,0.0,0.0,0.0,3360.0,0.0,2,8220.0,2,0.0,no,no,no
1702,RIC,RME,0.0,0.0,0.0,0.0,97320.0,0.0,0.0,136560.0,0.0,2,116940.0,2,0.0,no,no,no
1703,RIC,RMF,0.0,0.0,0.0,0.0,9799.0,4555.0,4555.0,0.0,174000.0,4,48227.25,4,0.0,no,no,no
1704,RIC,VB02,0.0,0.0,0.0,0.0,0.0,1286.0,1286.0,0.0,0.0,2,1286.0,2,0.0,no,no,no
1705,RIC,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,1,3000.0,1,0.0,no,no,no
1706,RIC,VA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7440.0,0.0,1,7440.0,1,0.0,no,no,no
1707,RIC,unknownFLPR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9600.0,1,9600.0,1,0.0,no,no,no
1708,RID,RIG,877824.0,604800.0,380040.0,707160.0,1528412.0,8103.0,8103.0,398400.0,2959200.0,9,830226.8888888889,9,0.0,no,yes,no
1709,RID,RIM,91904.0,39360.0,14520.0,55440.0,71639.0,97.0,97.0,45000.0,406080.0,9,80459.66666666667,9,0.0,no,yes,no
1710,RID,RIS,164096.0,0.0,0.0,36000.0,25006.0,0.0,0.0,0.0,0.0,3,75034.0,3,0.0,no,no,no
1711,RID,RIV,168448.0,121920.0,90960.0,91440.0,288921.0,625.0,625.0,148800.0,601440.0,9,168131.0,9,0.0,no,yes,no
1712,RID,RME,91904.0,133680.0,85320.0,64560.0,0.0,10012.0,10012.0,235800.0,1173840.0,8,225641.0,8,0.0,no,no,no
1713,RID,RMG,179200.0,150120.0,175320.0,216600.0,657592.0,6485.0,6485.0,219720.0,496320.0,9,234204.66666666666,9,0.0,no,yes,no
1714,RID,SAA,98304.0,10200.0,39600.0,196560.0,236205.0,0.0,0.0,60960.0,1230960.0,7,267541.28571428574,7,0.0,no,no,no
1715,RID,SIA,12800.0,196320.0,79080.0,26880.0,22302.0,1295.0,1295.0,518880.0,2943120.0,9,422441.3333333333,9,0.0,no,yes,no
1716,RID,SIBD,48896.0,94560.0,58440.0,117120.0,154767.0,869.0,869.0,115560.0,1065600.0,9,184075.66666666666,9,0.0,no,yes,no
1717,RID,SIBV,1525504.0,769560.0,814320.0,409560.0,2895298.0,33974.0,33974.0,1544400.0,4061520.0,9,1343123.3333333333,9,0.0,no,yes,no
1718,RID,SMB,5376.0,128520.0,56640.0,41760.0,93941.0,140.0,140.0,3720.0,849840.0,9,131119.66666666666,9,0.0,no,yes,no
1719,RID,SMD,46336.0,11040.0,47760.0,9240.0,194641.0,59.0,59.0,202680.0,307200.0,9,91001.66666666667,9,0.0,no,yes,no
1720,RID,URB,7424.0,51000.0,77040.0,25800.0,388945.0,9.0,9.0,318480.0,661680.0,9,170043.0,9,0.0,no,yes,no
1721,RID,URY,112640.0,75240.0,47760.0,130080.0,215929.0,4282.0,4282.0,152160.0,415920.0,9,128699.22222222222,9,0.0,no,yes,no
1722,RID,excgl,761344.0,41040.0,221280.0,198000.0,0.0,0.0,0.0,481200.0,0.0,5,340572.8,5,0.0,no,no,no
1723,RID,RID,0.0,6480.0,0.0,4800.0,50350.0,0.0,0.0,6000.0,0.0,4,16907.5,4,0.0,no,no,no
1724,RID,RIF,0.0,7800.0,0.0,63000.0,0.0,1970.0,1970.0,0.0,0.0,4,18685.0,4,0.0,no,no,no
1725,RID,RIR,0.0,69960.0,29040.0,42720.0,28047.0,0.0,0.0,48120.0,0.0,5,43577.4,5,0.0,no,no,no
1726,RID,RMDV,0.0,17640.0,0.0,0.0,0.0,0.0,0.0,0.0,6720.0,2,12180.0,2,0.0,no,no,no
1727,RID,RMH,0.0,16200.0,0.0,0.0,0.0,5207.0,5207.0,76080.0,398880.0,5,100314.8,5,0.0,no,no,no
1728,RID,VB,0.0,10560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10560.0,1,0.0,no,no,no
1729,RID,URA,0.0,0.0,0.0,53880.0,0.0,1116.0,1116.0,0.0,0.0,3,18704.0,3,0.0,no,no,no
1730,RID,RMF,0.0,0.0,0.0,0.0,2703.0,0.0,0.0,0.0,0.0,1,2703.0,1,0.0,no,no,no
1731,RID,SDQ,0.0,0.0,0.0,0.0,946176.0,2869.0,2869.0,188880.0,669120.0,5,361982.8,5,0.0,no,no,no
1732,RID,RIP,0.0,0.0,0.0,0.0,0.0,1011.0,1011.0,29160.0,5520.0,4,9175.5,4,0.0,no,no,no
1733,RID,RMDD,0.0,0.0,0.0,0.0,0.0,2080.0,2080.0,0.0,0.0,2,2080.0,2,0.0,no,no,no
1734,RID,URX,0.0,0.0,0.0,0.0,0.0,957.0,957.0,19920.0,0.0,3,7278.0,3,0.0,no,no,no
1735,RIF,RIF,79616.0,2760.0,0.0,6360.0,0.0,718.0,718.0,5400.0,16560.0,7,16018.857142857143,7,0.0,no,no,no
1736,RIF,RIM,606208.0,565800.0,1056000.0,129960.0,7207495.0,136092.0,136092.0,4302120.0,6882240.0,9,2335778.5555555555,9,0.0,no,yes,no
1737,RIF,RMG,1934848.0,1112760.0,1549800.0,1069560.0,1591264.0,20460.0,20460.0,2516280.0,2340240.0,9,1350630.2222222222,9,0.0,no,yes,no
1738,RIF,SAA,178944.0,6240.0,6720.0,173760.0,71976.0,0.0,0.0,8280.0,0.0,6,74320.0,6,0.0,no,no,no
1739,RIF,SMB,393472.0,71040.0,312120.0,141600.0,1316197.0,16375.0,16375.0,1000680.0,1105920.0,9,485975.44444444444,9,0.0,no,yes,no
1740,RIF,URA,126464.0,41520.0,24000.0,116760.0,189234.0,1174.0,1174.0,147120.0,112080.0,9,84391.77777777778,9,0.0,no,yes,no
1741,RIF,URB,194304.0,0.0,37080.0,97320.0,0.0,0.0,0.0,0.0,0.0,3,109568.0,3,0.0,no,no,no
1742,RIF,URX,3072.0,2280.0,30960.0,1200.0,50012.0,1032.0,1032.0,233040.0,361200.0,9,75980.88888888889,9,0.0,no,yes,no
1743,RIF,RIR,0.0,9480.0,0.0,169080.0,279121.0,766.0,766.0,402840.0,156480.0,7,145504.7142857143,7,0.0,no,no,no
1744,RIF,RMD,0.0,4080.0,0.0,0.0,0.0,1036.0,1036.0,0.0,0.0,3,2050.6666666666665,3,0.0,no,no,no
1745,RIF,SDQ,0.0,89280.0,0.0,0.0,374414.0,1523.0,1523.0,455280.0,367920.0,6,214990.0,6,0.0,no,no,no
1746,RIF,SIBV,0.0,21840.0,0.0,0.0,0.0,0.0,0.0,0.0,146880.0,2,84360.0,2,0.0,no,no,no
1747,RIF,URY,0.0,1320.0,0.0,0.0,0.0,209.0,209.0,0.0,0.0,3,579.3333333333334,3,0.0,no,no,no
1748,RIF,VB,0.0,388920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,388920.0,1,0.0,no,no,no
1749,RIF,excgl,0.0,75240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,75240.0,1,0.0,no,no,no
1750,RIF,RIG,0.0,0.0,0.0,10320.0,0.0,0.0,0.0,0.0,242880.0,2,126600.0,2,0.0,no,no,no
1751,RIF,RIS,0.0,0.0,0.0,0.0,311223.0,9616.0,9616.0,47520.0,2880.0,5,76171.0,5,0.0,no,no,no
1752,RIF,RMDD,0.0,0.0,0.0,0.0,7772.0,0.0,0.0,0.0,0.0,1,7772.0,1,0.0,no,no,no
1753,RIF,SIA,0.0,0.0,0.0,0.0,337.0,0.0,0.0,0.0,96480.0,2,48408.5,2,0.0,no,no,no
1754,RIF,RIP,0.0,0.0,0.0,0.0,0.0,628.0,628.0,0.0,0.0,2,628.0,2,0.0,no,no,no
1755,RIF,SIBD,0.0,0.0,0.0,0.0,0.0,242.0,242.0,0.0,16800.0,3,5761.333333333333,3,0.0,no,no,no
1756,RIF,SMD,0.0,0.0,0.0,0.0,0.0,118.0,118.0,0.0,0.0,2,118.0,2,0.0,no,no,no
1757,RIG,RIG,798720.0,173760.0,522960.0,291720.0,1599037.0,26719.0,26719.0,907680.0,1622880.0,9,663355.0,9,0.0,no,yes,no
1758,RIG,RIH,604416.0,196560.0,315480.0,685080.0,1177988.0,12979.0,12979.0,454440.0,1295520.0,9,528382.4444444445,9,0.0,no,yes,no
1759,RIG,RIM,1188608.0,1459920.0,1657440.0,1092000.0,1583492.0,15594.0,15594.0,3677640.0,2208000.0,9,1433143.111111111,9,0.0,no,yes,no
1760,RIG,RIR,1181184.0,1428720.0,1002840.0,631200.0,2519869.0,13799.0,13799.0,1751400.0,4976880.0,9,1502187.888888889,9,0.0,no,yes,no
1761,RIG,RIS,18688.0,126480.0,68640.0,32280.0,34805.0,0.0,0.0,607440.0,522720.0,7,201579.0,7,0.0,no,no,no
1762,RIG,RIV,1481984.0,823200.0,937920.0,1054080.0,1417911.0,8319.0,8319.0,1383960.0,2462640.0,9,1064259.2222222222,9,0.0,no,yes,no
1763,RIG,RME,1234432.0,904080.0,1195200.0,1095600.0,2141734.0,12492.0,12492.0,2208600.0,3473040.0,9,1364185.5555555555,9,0.0,no,yes,no
1764,RIG,RMG,623104.0,107160.0,725520.0,327960.0,222688.0,1708.0,1708.0,742560.0,299040.0,9,339049.77777777775,9,0.0,no,yes,no
1765,RIG,SAA,4837120.0,4513080.0,4119600.0,2494440.0,3028098.0,59199.0,59199.0,7314960.0,7732560.0,9,3795361.777777778,9,0.0,no,yes,no
1766,RIG,SIA,417024.0,462120.0,505920.0,34560.0,678542.0,8663.0,8663.0,1589760.0,2534640.0,9,693321.3333333334,9,0.0,no,yes,no
1767,RIG,SIBD,37376.0,0.0,0.0,47400.0,0.0,0.0,0.0,0.0,0.0,2,42388.0,2,0.0,no,no,no
1768,RIG,SIBV,352512.0,284280.0,466200.0,92760.0,1122570.0,4180.0,4180.0,366240.0,1307280.0,9,444466.8888888889,9,0.0,no,yes,no
1769,RIG,SMB,1733632.0,746040.0,1330560.0,1283640.0,3756314.0,38665.0,38665.0,2743680.0,5393520.0,9,1896079.5555555555,9,0.0,no,yes,no
1770,RIG,SMD,85760.0,166440.0,18360.0,35280.0,50350.0,0.0,0.0,15720.0,1440.0,7,53335.71428571428,7,0.0,no,no,no
1771,RIG,URA,121344.0,93720.0,131520.0,40320.0,220998.0,136.0,136.0,121320.0,55440.0,9,87214.88888888889,9,0.0,no,yes,no
1772,RIG,URX,416768.0,1608240.0,541320.0,479760.0,2561095.0,12135.0,12135.0,1337640.0,4941360.0,9,1323383.6666666667,9,0.0,no,yes,no
1773,RIG,URY,1064192.0,836880.0,715560.0,613560.0,1636545.0,14776.0,14776.0,2118840.0,3258960.0,9,1141565.4444444445,9,0.0,no,yes,no
1774,RIG,excduct,37632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,37632.0,1,0.0,no,no,no
1775,RIG,excgl,31488.0,375000.0,0.0,0.0,0.0,0.0,0.0,358440.0,0.0,3,254976.0,3,0.0,no,no,no
1776,RIG,RMH,0.0,481440.0,0.0,0.0,2024815.0,14722.0,14722.0,1487160.0,2755440.0,6,1129716.5,6,0.0,no,no,no
1777,RIG,SDQ,0.0,2880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2880.0,1,0.0,no,no,no
1778,RIG,VB,0.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9000.0,1,0.0,no,no,no
1779,RIG,URB,0.0,0.0,4800.0,0.0,8448.0,0.0,0.0,0.0,52080.0,3,21776.0,3,0.0,no,no,no
1780,RIG,RMD,0.0,0.0,0.0,0.0,35143.0,0.0,0.0,0.0,10560.0,2,22851.5,2,0.0,no,no,no
1781,RIG,RMDV,0.0,0.0,0.0,0.0,90224.0,0.0,0.0,0.0,0.0,1,90224.0,1,0.0,no,no,no
1782,RIG,RMF,0.0,0.0,0.0,0.0,5767955.0,48696.0,48696.0,1086600.0,16240320.0,5,4638453.4,5,0.0,no,no,no
1783,RIG,VB01,0.0,0.0,0.0,0.0,0.0,1859.0,1859.0,0.0,0.0,2,1859.0,2,0.0,no,no,no
1784,RIG,VC01,0.0,0.0,0.0,0.0,0.0,5748.0,5748.0,0.0,0.0,2,5748.0,2,0.0,no,no,no
1785,RIH,RIP,1776640.0,2864880.0,1858800.0,1319040.0,3617770.0,40881.0,40881.0,2441520.0,9676560.0,9,2626330.222222222,9,0.0,no,yes,no
1786,RIH,RIR,669696.0,515400.0,943200.0,618720.0,3127111.0,43893.0,43893.0,2075040.0,4473840.0,9,1390088.111111111,9,0.0,no,yes,no
1787,RIH,RIS,115712.0,158760.0,414000.0,254880.0,1198602.0,0.0,0.0,1426680.0,2067600.0,7,805176.2857142857,7,0.0,no,no,no
1788,RIH,RIV,774656.0,0.0,1228680.0,301440.0,2881781.0,8994.0,8994.0,630000.0,2112960.0,8,993438.125,8,0.0,no,no,no
1789,RIH,RMDV,768.0,13320.0,41280.0,0.0,337.0,0.0,0.0,8280.0,0.0,5,12797.0,5,0.0,no,no,no
1790,RIH,RME,3480832.0,4786440.0,3417480.0,1945800.0,6511041.0,66911.0,66911.0,5459880.0,14017440.0,9,4416970.555555556,9,0.0,no,yes,no
1791,RIH,SAA,378112.0,17520.0,644520.0,177840.0,433887.0,81208.0,81208.0,29400.0,1032240.0,9,319548.3333333333,9,0.0,no,yes,no
1792,RIH,SIA,768.0,0.0,105360.0,28920.0,90562.0,10782.0,10782.0,778440.0,0.0,7,146516.2857142857,7,0.0,no,no,no
1793,RIH,SIBV,387072.0,0.0,437400.0,126000.0,276755.0,2212.0,2212.0,12240.0,111840.0,8,169466.375,8,0.0,no,no,no
1794,RIH,SMB,420352.0,720.0,441240.0,453000.0,1097562.0,39830.0,39830.0,1036680.0,2037120.0,9,618481.5555555555,9,0.0,no,yes,no
1795,RIH,SMD,342272.0,40560.0,222720.0,16080.0,156118.0,486.0,486.0,0.0,642240.0,8,177620.25,8,0.0,no,no,no
1796,RIH,URA,126976.0,269280.0,181920.0,218400.0,1001593.0,11451.0,11451.0,723600.0,2797200.0,9,593541.2222222222,9,0.0,no,yes,no
1797,RIH,URX,134400.0,199320.0,375360.0,47160.0,923872.0,2574.0,2574.0,484680.0,582000.0,9,305771.1111111111,9,0.0,no,yes,no
1798,RIH,URY,1263360.0,3567240.0,1079280.0,982680.0,5348259.0,23416.0,23416.0,3810120.0,9272640.0,9,2818934.5555555555,9,0.0,no,yes,no
1799,RIH,excgl,44544.0,0.0,17760.0,38760.0,0.0,0.0,0.0,0.0,0.0,3,33688.0,3,0.0,no,no,no
1800,RIH,RIH,0.0,11760.0,5040.0,0.0,90224.0,0.0,0.0,83400.0,92160.0,5,56516.8,5,0.0,no,no,no
1801,RIH,RMD,0.0,140160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,140160.0,1,0.0,no,no,no
1802,RIH,RMDD,0.0,69720.0,24840.0,117000.0,313927.0,4642.0,4642.0,0.0,526320.0,7,151584.42857142858,7,0.0,no,no,no
1803,RIH,RMH,0.0,147720.0,0.0,0.0,889066.0,42366.0,42366.0,234120.0,1305120.0,6,443459.6666666667,6,0.0,no,no,no
1804,RIH,RIM,0.0,0.0,46800.0,0.0,0.0,0.0,0.0,110520.0,0.0,2,78660.0,2,0.0,no,no,no
1805,RIH,RMF,0.0,0.0,0.0,0.0,1401353.0,46775.0,46775.0,949680.0,1416240.0,5,772164.6,5,0.0,no,no,no
1806,RIH,SDQ,0.0,0.0,0.0,0.0,23316.0,0.0,0.0,0.0,0.0,1,23316.0,1,0.0,no,no,no
1807,RIH,VB01,0.0,0.0,0.0,0.0,0.0,1566.0,1566.0,0.0,0.0,2,1566.0,2,0.0,no,no,no
1808,RIM,RIM,385536.0,328920.0,143640.0,147000.0,307845.0,4347.0,4347.0,706080.0,1095600.0,9,347035.0,9,0.0,no,yes,no
1809,RIM,RIR,512.0,0.0,39840.0,0.0,0.0,530.0,530.0,0.0,0.0,4,10353.0,4,0.0,no,no,no
1810,RIM,RIS,1955584.0,1856040.0,1384560.0,812160.0,3548159.0,10285.0,10285.0,2594880.0,7197600.0,9,2152172.5555555555,9,0.0,no,yes,no
1811,RIM,RIV,1461248.0,1019520.0,1614360.0,1155840.0,3044319.0,12215.0,12215.0,2808720.0,2601840.0,9,1525586.3333333333,9,0.0,no,yes,no
1812,RIM,RMD,2430720.0,3167520.0,1804080.0,1032480.0,12606780.0,111576.0,111576.0,8251800.0,20214480.0,9,5525668.0,9,0.0,no,yes,no
1813,RIM,RME,90624.0,13680.0,546960.0,550320.0,2016705.0,1966.0,1966.0,1177200.0,639840.0,9,559917.8888888889,9,0.0,no,yes,no
1814,RIM,RMG,174336.0,91920.0,152160.0,390600.0,201737.0,0.0,0.0,600000.0,585360.0,7,313730.4285714286,7,0.0,no,no,no
1815,RIM,SAA,13500416.0,11840880.0,9708240.0,7005240.0,20219439.0,185778.0,185778.0,20606160.0,47046480.0,9,14477601.222222222,9,0.0,no,yes,no
1816,RIM,SIA,1846016.0,1123320.0,1411200.0,836520.0,3739082.0,20763.0,20763.0,2375520.0,5373120.0,9,1860700.4444444445,9,0.0,no,yes,no
1817,RIM,SIBD,1575680.0,1542960.0,1031520.0,665760.0,2582383.0,2913.0,2913.0,2640840.0,5407440.0,9,1716934.3333333333,9,0.0,no,yes,no
1818,RIM,SIBV,907520.0,339600.0,991800.0,478680.0,1319238.0,11020.0,11020.0,1994640.0,3246960.0,9,1033386.4444444445,9,0.0,no,yes,no
1819,RIM,SMB,588032.0,626640.0,688800.0,210480.0,953608.0,3035.0,3035.0,1649040.0,1969920.0,9,743621.1111111111,9,0.0,no,yes,no
1820,RIM,SMD,7063808.0,8778480.0,5749560.0,4166880.0,16173862.0,120688.0,120688.0,13173720.0,29179440.0,9,9391902.888888888,9,0.0,no,yes,no
1821,RIM,URB,16128.0,0.0,48840.0,0.0,0.0,0.0,0.0,0.0,231360.0,3,98776.0,3,0.0,no,no,no
1822,RIM,URY,195584.0,126240.0,86160.0,74400.0,201398.0,2034.0,2034.0,83040.0,444480.0,9,135041.11111111112,9,0.0,no,yes,no
1823,RIM,RMDV,0.0,5640.0,6360.0,5040.0,0.0,140.0,140.0,30720.0,0.0,6,8006.666666666667,6,0.0,no,no,no
1824,RIM,RMH,0.0,448560.0,0.0,0.0,59811.0,0.0,0.0,488400.0,310560.0,4,326832.75,4,0.0,no,no,no
1825,RIM,SDQ,0.0,80400.0,0.0,0.0,771808.0,887.0,887.0,406800.0,1065120.0,6,387650.3333333333,6,0.0,no,no,no
1826,RIM,URX,0.0,2280.0,2880.0,0.0,0.0,0.0,0.0,43200.0,20400.0,4,17190.0,4,0.0,no,no,no
1827,RIM,VB,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,600.0,1,0.0,no,no,no
1828,RIM,SAB,0.0,0.0,7080.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7080.0,1,0.0,no,no,no
1829,RIM,URA,0.0,0.0,10680.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10680.0,1,0.0,no,no,no
1830,RIM,RMF,0.0,0.0,0.0,0.0,5651710.0,46734.0,46734.0,0.0,11755440.0,4,4375154.5,4,0.0,no,no,no
1831,RIM,RMDD,0.0,0.0,0.0,0.0,0.0,447.0,447.0,0.0,0.0,2,447.0,2,0.0,no,no,no
1832,RIM,VB01,0.0,0.0,0.0,0.0,0.0,12612.0,12612.0,0.0,0.0,2,12612.0,2,0.0,no,no,no
1833,RIM,VA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83640.0,0.0,1,83640.0,1,0.0,no,no,no
1834,RIV,RIV,1900288.0,853080.0,882600.0,625200.0,1929861.0,27091.0,27091.0,2469360.0,4104960.0,9,1424392.3333333333,9,0.0,no,yes,no
1835,RIV,RMD,156160.0,1205880.0,1018080.0,252600.0,2551295.0,34330.0,34330.0,1600320.0,3138720.0,9,1110190.5555555555,9,0.0,no,yes,no
1836,RIV,RMDD,1303296.0,653160.0,888600.0,539760.0,2480670.0,23945.0,23945.0,1947120.0,2669280.0,9,1169975.111111111,9,0.0,no,yes,no
1837,RIV,RMDV,511488.0,170040.0,486120.0,469560.0,1743329.0,14579.0,14579.0,862200.0,2135760.0,9,711961.6666666666,9,0.0,no,yes,no
1838,RIV,RMG,256256.0,70800.0,345000.0,354360.0,834324.0,5491.0,5491.0,1354680.0,1700160.0,9,547395.7777777778,9,0.0,no,yes,no
1839,RIV,SAA,3519232.0,3317280.0,2721120.0,2221320.0,6150479.0,68030.0,68030.0,4955160.0,9340800.0,9,3595716.777777778,9,0.0,no,yes,no
1840,RIV,SIA,1039872.0,675600.0,731760.0,562800.0,2732081.0,26858.0,26858.0,2545680.0,5041440.0,9,1486994.3333333333,9,0.0,no,yes,no
1841,RIV,SIBD,1602048.0,1027080.0,938160.0,745320.0,3108186.0,19015.0,19015.0,1495680.0,3061920.0,9,1335158.2222222222,9,0.0,no,yes,no
1842,RIV,SIBV,88064.0,37200.0,147360.0,67320.0,87182.0,343.0,343.0,378960.0,0.0,8,100846.5,8,0.0,no,no,no
1843,RIV,SMB,570368.0,763200.0,746040.0,309000.0,1696693.0,24957.0,24957.0,2015520.0,5660880.0,9,1312401.6666666667,9,0.0,no,yes,no
1844,RIV,SMD,4800000.0,4327320.0,4294800.0,2251080.0,14081799.0,124418.0,124418.0,10176720.0,19319280.0,9,6611092.777777778,9,0.0,no,yes,no
1845,RIV,URA,169984.0,48480.0,19680.0,15360.0,0.0,0.0,0.0,68760.0,0.0,5,64452.8,5,0.0,no,no,no
1846,RIV,URB,357888.0,61920.0,174120.0,186720.0,285203.0,745.0,745.0,111960.0,62640.0,9,137993.44444444444,9,0.0,no,yes,no
1847,RIV,URY,275200.0,125160.0,116280.0,109440.0,292636.0,2905.0,2905.0,179520.0,321360.0,9,158378.44444444444,9,0.0,no,yes,no
