,pre,post,cel_jsh_chemical.csv' with 87 nodes and 742 edges_weight,cel_n2u_chemical.csv' with 86 nodes and 986 edges_weight,n930_head1.csv' with 89 nodes and 702 edges_weight,witvliet_2020_1_L1_chem.csv' with 76 nodes and 349 edges_weight,witvliet_2020_2_L1_chem.csv' with 77 nodes and 410 edges_weight,witvliet_2020_3_L1_chem.csv' with 77 nodes and 419 edges_weight,witvliet_2020_4_L1_chem.csv' with 81 nodes and 469 edges_weight,witvliet_2020_5_L2_chem.csv' with 84 nodes and 620 edges_weight,witvliet_2020_6_L3_chem.csv' with 85 nodes and 611 edges_weight,witvliet_2020_7_ad_chem.csv' with 88 nodes and 859 edges_weight,witvliet_2020_8_ad_chem.csv' with 88 nodes and 838 edges_weight,conserved,average_size
425,AVJ,URY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
426,AVJ,CEPD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1.0
427,AVJ,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,2.0
428,AVJ,unk,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16.0
429,AVM,BDU,12.0,9.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,7.0,7.0,7,6.428571428571429
430,AVM,PVC,27.0,36.0,9.0,0.0,0.0,0.0,0.0,2.0,6.0,13.0,16.0,7,15.571428571428571
431,AVM,RIS,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3,4.333333333333333
432,AVM,PVP,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1.5
433,AVM,PVR,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2,3.0
434,AVM,PVN,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4,4.5
435,AVM,RID,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.5
436,AVM,SIBV,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
437,AVM,PVQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
438,AVM,FLP,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,5.0
439,AVM,HSN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
440,AVM,unk,1.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,30.0
441,AVM,RIB,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0
442,AVM,RIF,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
443,AVM,RIM,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
444,AVM,SMB,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
445,DVA,FLP,4.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,6,3.1666666666666665
446,DVA,PVC,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4,1.75
447,DVA,PVP,1.0,3.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,3.0,0.0,7,1.8571428571428572
448,DVA,RIB,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,6,1.6666666666666667
449,DVA,RIH,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5,1.4
450,DVA,RIM,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5,2.4
451,DVA,RIR,25.0,13.0,47.0,2.0,5.0,5.0,7.0,6.0,5.0,6.0,7.0,11,11.636363636363637
452,DVA,SDQ,27.0,16.0,26.0,0.0,0.0,0.0,1.0,0.0,6.0,4.0,7.0,7,12.428571428571429
453,DVA,SIA,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,5,2.0
454,DVA,SIBV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3,1.3333333333333333
455,DVA,OLQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2,2.0
456,DVA,RIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2,1.5
457,DVA,URX,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,5,1.2
458,DVA,URY,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,5,2.0
459,DVA,RIG,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,3.0
460,DVA,RIC,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.5
461,DVA,RIA,2.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5,4.8
462,DVA,SAA,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.0
463,DVA,SAB,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
464,DVA,SMB,2.0,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5,9.8
465,DVA,SMD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
466,DVA,unk,6.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,13.333333333333334
467,DVA,RMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
468,DVA,PVR,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
469,DVA,RID,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0
470,DVA,RME,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
471,DVA,DVA,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
472,DVA,PVM,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
473,OLQ,PVT,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3,1.0
474,OLQ,RIA,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1.5
475,OLQ,RIC,22.0,18.0,88.0,9.0,5.0,5.0,4.0,6.0,4.0,6.0,7.0,11,15.818181818181818
476,OLQ,RIG,3.0,4.0,8.0,2.0,3.0,2.0,3.0,2.0,3.0,7.0,3.0,11,3.6363636363636362
477,OLQ,RIH,49.0,60.0,88.0,8.0,7.0,9.0,9.0,8.0,11.0,29.0,22.0,11,27.272727272727273
478,OLQ,RIR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,1.0
479,OLQ,RMDD,16.0,20.0,25.0,1.0,5.0,2.0,2.0,3.0,5.0,10.0,9.0,11,8.909090909090908
480,OLQ,RMDV,47.0,37.0,55.0,2.0,4.0,2.0,4.0,7.0,8.0,11.0,12.0,11,17.181818181818183
481,OLQ,RME,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,6,3.5
482,OLQ,SIBD,26.0,31.0,45.0,1.0,2.0,2.0,4.0,7.0,8.0,12.0,12.0,11,13.636363636363637
483,OLQ,SIBV,13.0,16.0,19.0,1.0,3.0,2.0,2.0,3.0,5.0,10.0,9.0,11,7.545454545454546
484,OLQ,SMB,3.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,6,3.3333333333333335
485,OLQ,URY,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,4,4.75
486,OLQ,URA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1.0
487,OLQ,RIB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,1.0
488,OLQ,RMH,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,5,3.2
489,OLQ,URX,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.0
490,OLQ,RIP,2.0,26.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,11.0
491,OLQ,SIA,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,5.0
492,OLQ,URB,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3,2.6666666666666665
493,OLQ,PVP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
494,OLQ,RIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
495,OLQ,SAA,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
496,OLQ,OLQ,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.0
497,OLQ,unk,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,22.0
498,PVP,RID,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1.0
499,PVP,RIF,20.0,15.0,3.0,0.0,1.0,0.0,2.0,1.0,7.0,3.0,12.0,9,7.111111111111111
500,PVP,RIG,5.0,5.0,7.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,11,2.5454545454545454
501,PVP,RIS,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,1.0
502,PVP,SAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0
503,PVP,SMB,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,1.0
504,PVP,URX,0.0,1.0,0.0,1.0,4.0,2.0,0.0,3.0,0.0,4.0,0.0,6,2.5
505,PVP,RIR,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,5,2.8
506,PVP,URY,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
507,PVP,RIA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,2.0
508,PVP,RIM,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0
509,PVP,SIBV,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
510,PVP,RMF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1.0
511,PVP,RMG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
512,PVP,SIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
513,PVP,unk,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.0
514,PVQ,RIF,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,2.0
515,PVQ,RMG,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3,1.6666666666666667
516,PVQ,RIG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
517,PVQ,unk,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,61.0
518,RIC,RIM,10.0,21.0,12.0,0.0,0.0,0.0,0.0,5.0,2.0,10.0,7.0,7,9.571428571428571
519,RIC,RIV,4.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,7,2.857142857142857
520,RIC,RMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2,1.5
521,RIC,SAA,1.0,2.0,11.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,7,3.0
522,RIC,SDQ,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,6,2.6666666666666665
523,RIC,SIBD,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1.5
524,RIC,SMB,5.0,9.0,9.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,5.0,8,4.875
525,RIC,SMD,61.0,47.0,90.0,4.0,10.0,4.0,10.0,14.0,23.0,18.0,23.0,11,27.636363636363637
526,RIC,URB,4.0,9.0,0.0,0.0,1.0,1.0,4.0,4.0,8.0,18.0,10.0,9,6.555555555555555
527,RIC,URX,16.0,11.0,2.0,2.0,4.0,1.0,4.0,4.0,7.0,12.0,11.0,11,6.7272727272727275
528,RIC,RMH,0.0,2.0,1.0,0.0,0.0,0.0,6.0,3.0,0.0,2.0,3.0,6,2.8333333333333335
529,RIC,SIBV,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3,2.0
530,RIC,RIS,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,4,1.75
531,RIC,RIC,1.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,5.0,6,2.5
532,RIC,URY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0
533,RIC,RMDD,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
534,RIC,RMF,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.5
535,RIC,RMG,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,1.5
536,RIC,unk,4.0,7.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,21.666666666666668
537,RIC,SIA,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
538,RIF,RIM,43.0,26.0,85.0,0.0,3.0,4.0,3.0,9.0,7.0,18.0,11.0,10,20.9
539,RIF,SDQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,2.0
540,RIF,RIF,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0
541,RIF,RIP,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
542,RIF,RMG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2,1.5
543,RIF,URX,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,3.5
544,RIF,SIBV,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
545,RIF,SMB,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
546,RIF,unk,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,129.0
547,RIM,RIS,17.0,27.0,45.0,1.0,3.0,3.0,8.0,7.0,14.0,18.0,20.0,11,14.818181818181818
548,RIM,RMD,58.0,61.0,37.0,8.0,7.0,7.0,7.0,11.0,17.0,28.0,22.0,11,23.90909090909091
549,RIM,RMF,6.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,9.0,6,9.666666666666666
550,RIM,SAA,112.0,165.0,174.0,17.0,24.0,26.0,38.0,56.0,47.0,102.0,103.0,11,78.54545454545455
551,RIM,SIA,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,7,1.5714285714285714
552,RIM,SMD,43.0,71.0,89.0,14.0,20.0,13.0,20.0,27.0,32.0,38.0,42.0,11,37.18181818181818
553,RIM,RIV,0.0,0.0,18.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2,10.0
554,RIM,RME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0
555,RIM,RMG,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2.5
556,RIM,SIBV,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
557,RIM,RIM,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,6.666666666666667
558,RIM,unk,8.0,20.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,57.666666666666664
559,RIM,SDQ,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,2.0
560,RIM,SIBD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
561,RIM,SMB,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0
562,RIP,URA,47.0,57.0,76.0,7.0,10.0,10.0,16.0,18.0,14.0,16.0,14.0,11,25.90909090909091
563,RIP,RIP,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
564,RIP,RME,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
565,RIP,SAA,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0
566,RIP,SDQ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
567,RIP,URX,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.0
568,RIP,URY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
569,RIP,RMDV,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
570,RIP,unk,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,13.0
571,SDQ,SDQ,6.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,6,4.166666666666667
572,SDQ,SIBV,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,5,1.6
573,SDQ,URB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1.0
574,SDQ,URY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
575,SDQ,SMB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
576,SDQ,SMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,2.0
577,SDQ,unk,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0
578,SMB,SMD,2.0,3.0,4.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,6,2.1666666666666665
579,SMB,SMB,1.0,9.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.25
580,SMB,URB,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4,4.0
581,SMB,URX,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3.3333333333333335
582,SMB,URY,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0
583,SMB,unk,162.0,5.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5,103.4
584,URB,URX,49.0,50.0,0.0,4.0,5.0,4.0,8.0,10.0,11.0,20.0,17.0,10,17.8
585,URB,URB,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,1.5
586,URB,URY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
587,URB,unk,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.0
588,URX,URX,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
589,URX,URY,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
590,URX,unk,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,29.0
591,AIN,AIN,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,4,1.5
592,AIN,ASE,5.0,5.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,4.0,10,2.7
593,AIN,AUA,4.0,7.0,8.0,3.0,4.0,4.0,4.0,8.0,6.0,7.0,8.0,11,5.7272727272727275
594,AIN,BAG,20.0,15.0,8.0,3.0,1.0,5.0,7.0,6.0,12.0,19.0,16.0,11,10.181818181818182
595,AIN,CEPV,3.0,0.0,10.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,5.0,8,3.125
596,AIN,CEPsh,1.0,0.0,16.0,4.0,2.0,2.0,5.0,7.0,9.0,11.0,8.0,10,6.5
597,AIN,RIB,13.0,14.0,1.0,2.0,0.0,1.0,3.0,5.0,7.0,15.0,13.0,10,7.4
598,AIN,AWC,0.0,2.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,1.0,0.0,5,2.0
599,AIN,IL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0
600,AIN,RID,0.0,4.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,5.0,7,2.142857142857143
601,AIN,RIM,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,4,2.25
602,AIN,ASK,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,4,2.5
603,AIN,ASG,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.3333333333333335
604,AIN,ASI,4.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5.333333333333333
605,AIN,AIY,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1.6666666666666667
606,AIN,AVJ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
607,AIN,CEPD,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0
608,AIN,RMDV,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
609,AIN,RMF,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,1.5
610,AIN,SAA,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0
611,AIN,URX,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,2.5
612,AIN,AVH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2,1.5
613,AIN,RIA,2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,9.0
614,AIN,ASJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
615,AIN,AVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0
616,AIN,unk,8.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,19.0
617,AIN,AVE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
618,AIN,RIG,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.0
619,ALM,AVB,1.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,6,2.1666666666666665
620,ALM,AVD,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,5,3.2
621,ALM,BDU,45.0,34.0,30.0,3.0,3.0,4.0,7.0,13.0,14.0,23.0,19.0,11,17.727272727272727
622,ALM,CEPD,15.0,5.0,34.0,1.0,3.0,1.0,2.0,5.0,5.0,5.0,9.0,11,7.7272727272727275
623,ALM,CEPV,9.0,6.0,16.0,0.0,0.0,3.0,5.0,5.0,6.0,10.0,9.0,9,7.666666666666667
624,ALM,CEPsh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0
625,ALM,PVC,25.0,25.0,28.0,0.0,0.0,0.0,2.0,2.0,9.0,12.0,17.0,8,15.0
626,ALM,RIF,4.0,7.0,0.0,1.0,2.0,0.0,3.0,3.0,3.0,3.0,4.0,9,3.3333333333333335
627,ALM,SDQ,0.0,4.0,12.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,5,4.8
628,ALM,AVE,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2.5
629,ALM,AVF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,3.0
630,ALM,IL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1.0
631,ALM,PVR,7.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,5,2.8
632,ALM,RID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,1.0
633,ALM,RMG,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5,1.8
634,ALM,ASH,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0
635,ALM,URB,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1.0
636,ALM,ALM,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
637,ALM,AVJ,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2.3333333333333335
638,ALM,PVN,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4,2.75
639,ALM,RIC,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.0
640,ALM,RMDD,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1.5
641,ALM,SIA,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0
642,ALM,SMB,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1.5
643,ALM,SMD,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
644,ALM,URX,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
645,ALM,ALN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0
646,ALM,HSN,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1.0
